aqi,pm2.5,pm10,no2,so2,co,o3,objectid,measurement,accession_number,latitude,longitude,x,y,pollutant_concentration_mg_kg,soil_ph,temperature_c,humidity_%,rainfall_mm,soil_organic_matter_%,pollution_index,risk_score,risk_score_norm
160.0,88.0,172.8,132.8,182.4,1.68,152.0,,,,,,,,,,,,,,140.26666666666668,140.26666666666668,0.28784648187633266
128.0,70.4,138.24,106.24,145.92,1.34,121.6,,,,,,,,,,,,,,112.21333333333332,112.21333333333332,0.21961620469083154
89.0,48.95,96.12,73.87,101.46,0.93,84.55,,,,,,,,,,,,,,78.02333333333333,78.02333333333333,0.1364605543710021
91.0,50.05,98.28,75.53,103.74,0.96,86.45,,,,,,,,,,,,,,79.77666666666667,79.77666666666667,0.14072494669509594
131.0,72.05,141.48,108.73,149.34,1.38,124.45,,,,,,,,,,,,,,114.84333333333332,114.84333333333332,0.22601279317697226
95.0,52.25,102.6,78.85,108.3,1.0,90.25,,,,,,,,,,,,,,83.28333333333333,83.28333333333333,0.14925373134328357
74.0,40.7,79.92,61.42,84.36,0.78,70.3,,,,,,,,,,,,,,64.87333333333333,64.87333333333333,0.1044776119402985
93.0,51.15,100.44,77.19,106.02,0.98,88.35,,,,,,,,,,,,,,81.53,81.53,0.14498933901918976
88.0,48.4,95.04,73.04,100.32,0.92,83.6,,,,,,,,,,,,,,77.14666666666666,77.14666666666666,0.1343283582089552
88.0,48.4,95.04,73.04,100.32,0.92,83.6,,,,,,,,,,,,,,77.14666666666666,77.14666666666666,0.1343283582089552
79.0,43.45,85.32,65.57,90.06,0.83,75.05,,,,,,,,,,,,,,69.25666666666666,69.25666666666666,0.11513859275053304
68.0,37.4,73.44,56.44,77.52,0.71,64.6,,,,,,,,,,,,,,59.61333333333334,59.61333333333334,0.09168443496801706
69.0,37.95,74.52,57.27,78.66,0.72,65.55,,,,,,,,,,,,,,60.49,60.49,0.09381663113006397
80.0,44.0,86.4,66.4,91.2,0.84,76.0,,,,,,,,,,,,,,70.13333333333334,70.13333333333334,0.11727078891257997
136.0,74.8,146.88,112.88,155.04,1.43,129.2,,,,,,,,,,,,,,119.22666666666667,119.22666666666667,0.23667377398720685
107.0,58.85,115.56,88.81,121.98,1.12,101.65,,,,,,,,,,,,,,93.80333333333333,93.80333333333333,0.17484008528784648
98.0,53.9,105.84,81.34,111.72,1.03,93.1,,,,,,,,,,,,,,85.91333333333334,85.91333333333334,0.15565031982942432
80.0,44.0,86.4,66.4,91.2,0.84,76.0,,,,,,,,,,,,,,70.13333333333334,70.13333333333334,0.11727078891257997
108.0,59.4,116.64,89.64,123.12,1.13,102.6,,,,,,,,,,,,,,94.68,94.68,0.1769722814498934
82.0,45.1,88.56,68.06,93.48,0.86,77.9,,,,,,,,,,,,,,71.88666666666667,71.88666666666667,0.12153518123667378
69.0,37.95,74.52,57.27,78.66,0.72,65.55,,,,,,,,,,,,,,60.49,60.49,0.09381663113006397
72.0,39.6,77.76,59.76,82.08,0.76,68.4,,,,,,,,,,,,,,63.120000000000005,63.120000000000005,0.10021321961620469
93.0,51.15,100.44,77.19,106.02,0.98,88.35,,,,,,,,,,,,,,81.53,81.53,0.14498933901918976
100.0,55.0,108.0,83.0,114.0,1.05,95.0,,,,,,,,,,,,,,87.66666666666667,87.66666666666667,0.15991471215351813
84.0,46.2,90.72,69.72,95.76,0.88,79.8,,,,,,,,,,,,,,73.64,73.64,0.1257995735607676
88.0,48.4,95.04,73.04,100.32,0.92,83.6,,,,,,,,,,,,,,77.14666666666666,77.14666666666666,0.1343283582089552
155.0,85.25,167.4,128.65,176.7,1.63,147.25,,,,,,,,,,,,,,135.88333333333333,135.88333333333333,0.2771855010660981
133.0,73.15,143.64,110.39,151.62,1.4,126.35,,,,,,,,,,,,,,116.59666666666665,116.59666666666665,0.23027718550106607
118.0,64.9,127.44,97.94,134.52,1.24,112.1,,,,,,,,,,,,,,103.44666666666667,103.44666666666667,0.19829424307036247
102.0,56.1,110.16,84.66,116.28,1.07,96.9,,,,,,,,,,,,,,89.42,89.42,0.16417910447761194
92.0,50.6,99.36,76.36,104.88,0.97,87.4,,,,,,,,,,,,,,80.65333333333332,80.65333333333332,0.14285714285714282
117.0,64.35,126.36,97.11,133.38,1.23,111.15,,,,,,,,,,,,,,102.57,102.57,0.19616204690831554
89.0,48.95,96.12,73.87,101.46,0.93,84.55,,,,,,,,,,,,,,78.02333333333333,78.02333333333333,0.1364605543710021
79.0,43.45,85.32,65.57,90.06,0.83,75.05,,,,,,,,,,,,,,69.25666666666666,69.25666666666666,0.11513859275053304
68.0,37.4,73.44,56.44,77.52,0.71,64.6,,,,,,,,,,,,,,59.61333333333334,59.61333333333334,0.09168443496801706
65.0,35.75,70.2,53.95,74.1,0.68,61.75,,,,,,,,,,,,,,56.98333333333333,56.98333333333333,0.08528784648187632
77.0,42.35,83.16,63.91,87.78,0.81,73.15,,,,,,,,,,,,,,67.50333333333333,67.50333333333333,0.11087420042643922
70.0,38.5,75.6,58.1,79.8,0.74,66.5,,,,,,,,,,,,,,61.36666666666667,61.36666666666667,0.09594882729211088
67.0,36.85,72.36,55.61,76.38,0.7,63.65,,,,,,,,,,,,,,58.73666666666666,58.73666666666666,0.08955223880597013
68.0,37.4,73.44,56.44,77.52,0.71,64.6,,,,,,,,,,,,,,59.61333333333334,59.61333333333334,0.09168443496801706
77.0,42.35,83.16,63.91,87.78,0.81,73.15,,,,,,,,,,,,,,67.50333333333333,67.50333333333333,0.11087420042643922
73.0,40.15,78.84,60.59,83.22,0.77,69.35,,,,,,,,,,,,,,63.99666666666667,63.99666666666667,0.1023454157782516
132.0,72.6,142.56,109.56,150.48,1.39,125.4,,,,,,,,,,,,,,115.71999999999998,115.71999999999998,0.22814498933901917
137.0,75.35,147.96,113.71,156.18,1.44,130.15,,,,,,,,,,,,,,120.10333333333334,120.10333333333334,0.23880597014925375
96.0,52.8,103.68,79.68,109.44,1.01,91.2,,,,,,,,,,,,,,84.16000000000001,84.16000000000001,0.1513859275053305
97.0,53.35,104.76,80.51,110.58,1.02,92.15,,,,,,,,,,,,,,85.03666666666668,85.03666666666668,0.1535181236673774
90.0,49.5,97.2,74.7,102.6,0.95,85.5,,,,,,,,,,,,,,78.89999999999999,78.89999999999999,0.138592750533049
89.0,48.95,96.12,73.87,101.46,0.93,84.55,,,,,,,,,,,,,,78.02333333333333,78.02333333333333,0.1364605543710021
68.0,37.4,73.44,56.44,77.52,0.71,64.6,,,,,,,,,,,,,,59.61333333333334,59.61333333333334,0.09168443496801706
66.0,36.3,71.28,54.78,75.24,0.69,62.7,,,,,,,,,,,,,,57.85999999999999,57.85999999999999,0.08742004264392322
74.0,40.7,79.92,61.42,84.36,0.78,70.3,,,,,,,,,,,,,,64.87333333333333,64.87333333333333,0.1044776119402985
75.0,41.25,81.0,62.25,85.5,0.79,71.25,,,,,,,,,,,,,,65.75,65.75,0.10660980810234541
70.0,38.5,75.6,58.1,79.8,0.74,66.5,,,,,,,,,,,,,,61.36666666666667,61.36666666666667,0.09594882729211088
64.0,35.2,69.12,53.12,72.96,0.67,60.8,,,,,,,,,,,,,,56.10666666666666,56.10666666666666,0.08315565031982941
61.0,33.55,65.88,50.63,69.54,0.64,57.95,,,,,,,,,,,,,,53.47666666666667,53.47666666666667,0.07675906183368869
69.0,37.95,74.52,57.27,78.66,0.72,65.55,,,,,,,,,,,,,,60.49,60.49,0.09381663113006397
69.0,37.95,74.52,57.27,78.66,0.72,65.55,,,,,,,,,,,,,,60.49,60.49,0.09381663113006397
71.0,39.05,76.68,58.93,80.94,0.75,67.45,,,,,,,,,,,,,,62.24333333333334,62.24333333333334,0.09808102345415778
82.0,45.1,88.56,68.06,93.48,0.86,77.9,,,,,,,,,,,,,,71.88666666666667,71.88666666666667,0.12153518123667378
71.0,39.05,76.68,58.93,80.94,0.75,67.45,,,,,,,,,,,,,,62.24333333333334,62.24333333333334,0.09808102345415778
62.0,34.1,66.96,51.46,70.68,0.65,58.9,,,,,,,,,,,,,,54.35333333333333,54.35333333333333,0.0788912579957356
50.0,27.5,54.0,41.5,57.0,0.53,47.5,,,,,,,,,,,,,,43.833333333333336,43.833333333333336,0.05330490405117271
68.0,37.4,73.44,56.44,77.52,0.71,64.6,,,,,,,,,,,,,,59.61333333333334,59.61333333333334,0.09168443496801706
82.0,45.1,88.56,68.06,93.48,0.86,77.9,,,,,,,,,,,,,,71.88666666666667,71.88666666666667,0.12153518123667378
69.0,37.95,74.52,57.27,78.66,0.72,65.55,,,,,,,,,,,,,,60.49,60.49,0.09381663113006397
59.0,32.45,63.72,48.97,67.26,0.62,56.05,,,,,,,,,,,,,,51.723333333333336,51.723333333333336,0.07249466950959488
62.0,34.1,66.96,51.46,70.68,0.65,58.9,,,,,,,,,,,,,,54.35333333333333,54.35333333333333,0.0788912579957356
57.0,31.35,61.56,47.31,64.98,0.6,54.15,,,,,,,,,,,,,,49.97,49.97,0.06823027718550106
56.0,30.8,60.48,46.48,63.84,0.59,53.2,,,,,,,,,,,,,,49.093333333333334,49.093333333333334,0.06609808102345416
48.0,26.4,51.84,39.84,54.72,0.5,45.6,,,,,,,,,,,,,,42.080000000000005,42.080000000000005,0.0490405117270789
48.0,26.4,51.84,39.84,54.72,0.5,45.6,,,,,,,,,,,,,,42.080000000000005,42.080000000000005,0.0490405117270789
52.0,28.6,56.16,43.16,59.28,0.55,49.4,,,,,,,,,,,,,,45.586666666666666,45.586666666666666,0.057569296375266525
50.0,27.5,54.0,41.5,57.0,0.53,47.5,,,,,,,,,,,,,,43.833333333333336,43.833333333333336,0.05330490405117271
45.0,24.75,48.6,37.35,51.3,0.47,42.75,,,,,,,,,,,,,,39.449999999999996,39.449999999999996,0.04264392324093815
48.0,26.4,51.84,39.84,54.72,0.5,45.6,,,,,,,,,,,,,,42.080000000000005,42.080000000000005,0.0490405117270789
49.0,26.95,52.92,40.67,55.86,0.51,46.55,,,,,,,,,,,,,,42.95666666666667,42.95666666666667,0.051172707889125806
64.0,35.2,69.12,53.12,72.96,0.67,60.8,,,,,,,,,,,,,,56.10666666666666,56.10666666666666,0.08315565031982941
54.0,29.7,58.32,44.82,61.56,0.57,51.3,,,,,,,,,,,,,,47.34,47.34,0.06183368869936035
46.0,25.3,49.68,38.18,52.44,0.48,43.7,,,,,,,,,,,,,,40.32666666666666,40.32666666666666,0.04477611940298506
50.0,27.5,54.0,41.5,57.0,0.53,47.5,,,,,,,,,,,,,,43.833333333333336,43.833333333333336,0.05330490405117271
64.0,35.2,69.12,53.12,72.96,0.67,60.8,,,,,,,,,,,,,,56.10666666666666,56.10666666666666,0.08315565031982941
48.0,26.4,51.84,39.84,54.72,0.5,45.6,,,,,,,,,,,,,,42.080000000000005,42.080000000000005,0.0490405117270789
64.0,35.2,69.12,53.12,72.96,0.67,60.8,,,,,,,,,,,,,,56.10666666666666,56.10666666666666,0.08315565031982941
44.0,24.2,47.52,36.52,50.16,0.46,41.8,,,,,,,,,,,,,,38.57333333333333,38.57333333333333,0.040511727078891245
45.0,24.75,48.6,37.35,51.3,0.47,42.75,,,,,,,,,,,,,,39.449999999999996,39.449999999999996,0.04264392324093815
43.0,23.65,46.44,35.69,49.02,0.45,40.85,,,,,,,,,,,,,,37.696666666666665,37.696666666666665,0.03837953091684435
36.0,19.8,38.88,29.88,41.04,0.38,34.2,,,,,,,,,,,,,,31.560000000000002,31.560000000000002,0.023454157782515993
38.0,20.9,41.04,31.54,43.32,0.4,36.1,,,,,,,,,,,,,,33.31333333333333,33.31333333333333,0.027718550106609806
58.0,31.9,62.64,48.14,66.12,0.61,55.1,,,,,,,,,,,,,,50.84666666666667,50.84666666666667,0.070362473347548
52.0,28.6,56.16,43.16,59.28,0.55,49.4,,,,,,,,,,,,,,45.586666666666666,45.586666666666666,0.057569296375266525
60.0,33.0,64.8,49.8,68.4,0.63,57.0,,,,,,,,,,,,,,52.6,52.6,0.07462686567164178
54.0,29.7,58.32,44.82,61.56,0.57,51.3,,,,,,,,,,,,,,47.34,47.34,0.06183368869936035
61.0,33.55,65.88,50.63,69.54,0.64,57.95,,,,,,,,,,,,,,53.47666666666667,53.47666666666667,0.07675906183368869
59.0,32.45,63.72,48.97,67.26,0.62,56.05,,,,,,,,,,,,,,51.723333333333336,51.723333333333336,0.07249466950959488
51.0,28.05,55.08,42.33,58.14,0.54,48.45,,,,,,,,,,,,,,44.71,44.71,0.05543710021321962
56.0,30.8,60.48,46.48,63.84,0.59,53.2,,,,,,,,,,,,,,49.093333333333334,49.093333333333334,0.06609808102345416
74.0,40.7,79.92,61.42,84.36,0.78,70.3,,,,,,,,,,,,,,64.87333333333333,64.87333333333333,0.1044776119402985
47.0,25.85,50.76,39.01,53.58,0.49,44.65,,,,,,,,,,,,,,41.203333333333326,41.203333333333326,0.046908315565031965
36.0,19.8,38.88,29.88,41.04,0.38,34.2,,,,,,,,,,,,,,31.560000000000002,31.560000000000002,0.023454157782515993
42.0,23.1,45.36,34.86,47.88,0.44,39.9,,,,,,,,,,,,,,36.82,36.82,0.036247334754797446
38.0,20.9,41.04,31.54,43.32,0.4,36.1,,,,,,,,,,,,,,33.31333333333333,33.31333333333333,0.027718550106609806
36.0,19.8,38.88,29.88,41.04,0.38,34.2,,,,,,,,,,,,,,31.560000000000002,31.560000000000002,0.023454157782515993
37.0,20.35,39.96,30.71,42.18,0.39,35.15,,,,,,,,,,,,,,32.43666666666667,32.43666666666667,0.0255863539445629
35.0,19.25,37.8,29.05,39.9,0.37,33.25,,,,,,,,,,,,,,30.683333333333334,30.683333333333334,0.021321961620469086
47.0,25.85,50.76,39.01,53.58,0.49,44.65,,,,,,,,,,,,,,41.203333333333326,41.203333333333326,0.046908315565031965
34.0,18.7,36.72,28.22,38.76,0.36,32.3,,,,,,,,,,,,,,29.80666666666667,29.80666666666667,0.01918976545842218
40.0,22.0,43.2,33.2,45.6,0.42,38.0,,,,,,,,,,,,,,35.06666666666667,35.06666666666667,0.03198294243070363
33.0,18.15,35.64,27.39,37.62,0.35,31.35,,,,,,,,,,,,,,28.929999999999996,28.929999999999996,0.01705756929637526
30.0,16.5,32.4,24.9,34.2,0.32,28.5,,,,,,,,,,,,,,26.3,26.3,0.01066098081023454
32.0,17.6,34.56,26.56,36.48,0.34,30.4,,,,,,,,,,,,,,28.05333333333333,28.05333333333333,0.014925373134328353
36.0,19.8,38.88,29.88,41.04,0.38,34.2,,,,,,,,,,,,,,31.560000000000002,31.560000000000002,0.023454157782515993
33.0,18.15,35.64,27.39,37.62,0.35,31.35,,,,,,,,,,,,,,28.929999999999996,28.929999999999996,0.01705756929637526
34.0,18.7,36.72,28.22,38.76,0.36,32.3,,,,,,,,,,,,,,29.80666666666667,29.80666666666667,0.01918976545842218
42.0,23.1,45.36,34.86,47.88,0.44,39.9,,,,,,,,,,,,,,36.82,36.82,0.036247334754797446
34.0,18.7,36.72,28.22,38.76,0.36,32.3,,,,,,,,,,,,,,29.80666666666667,29.80666666666667,0.01918976545842218
42.0,23.1,45.36,34.86,47.88,0.44,39.9,,,,,,,,,,,,,,36.82,36.82,0.036247334754797446
47.0,25.85,50.76,39.01,53.58,0.49,44.65,,,,,,,,,,,,,,41.203333333333326,41.203333333333326,0.046908315565031965
62.0,34.1,66.96,51.46,70.68,0.65,58.9,,,,,,,,,,,,,,54.35333333333333,54.35333333333333,0.0788912579957356
51.0,28.05,55.08,42.33,58.14,0.54,48.45,,,,,,,,,,,,,,44.71,44.71,0.05543710021321962
52.0,28.6,56.16,43.16,59.28,0.55,49.4,,,,,,,,,,,,,,45.586666666666666,45.586666666666666,0.057569296375266525
42.0,23.1,45.36,34.86,47.88,0.44,39.9,,,,,,,,,,,,,,36.82,36.82,0.036247334754797446
41.0,22.55,44.28,34.03,46.74,0.43,38.95,,,,,,,,,,,,,,35.943333333333335,35.943333333333335,0.03411513859275054
32.0,17.6,34.56,26.56,36.48,0.34,30.4,,,,,,,,,,,,,,28.05333333333333,28.05333333333333,0.014925373134328353
31.0,17.05,33.48,25.73,35.34,0.33,29.45,,,,,,,,,,,,,,27.176666666666666,27.176666666666666,0.012793176972281446
36.0,19.8,38.88,29.88,41.04,0.38,34.2,,,,,,,,,,,,,,31.560000000000002,31.560000000000002,0.023454157782515993
37.0,20.35,39.96,30.71,42.18,0.39,35.15,,,,,,,,,,,,,,32.43666666666667,32.43666666666667,0.0255863539445629
35.0,19.25,37.8,29.05,39.9,0.37,33.25,,,,,,,,,,,,,,30.683333333333334,30.683333333333334,0.021321961620469086
34.0,18.7,36.72,28.22,38.76,0.36,32.3,,,,,,,,,,,,,,29.80666666666667,29.80666666666667,0.01918976545842218
38.0,20.9,41.04,31.54,43.32,0.4,36.1,,,,,,,,,,,,,,33.31333333333333,33.31333333333333,0.027718550106609806
39.0,21.45,42.12,32.37,44.46,0.41,37.05,,,,,,,,,,,,,,34.19,34.19,0.029850746268656712
37.0,20.35,39.96,30.71,42.18,0.39,35.15,,,,,,,,,,,,,,32.43666666666667,32.43666666666667,0.0255863539445629
36.0,19.8,38.88,29.88,41.04,0.38,34.2,,,,,,,,,,,,,,31.560000000000002,31.560000000000002,0.023454157782515993
42.0,23.1,45.36,34.86,47.88,0.44,39.9,,,,,,,,,,,,,,36.82,36.82,0.036247334754797446
43.0,23.65,46.44,35.69,49.02,0.45,40.85,,,,,,,,,,,,,,37.696666666666665,37.696666666666665,0.03837953091684435
45.0,24.75,48.6,37.35,51.3,0.47,42.75,,,,,,,,,,,,,,39.449999999999996,39.449999999999996,0.04264392324093815
48.0,26.4,51.84,39.84,54.72,0.5,45.6,,,,,,,,,,,,,,42.080000000000005,42.080000000000005,0.0490405117270789
44.0,24.2,47.52,36.52,50.16,0.46,41.8,,,,,,,,,,,,,,38.57333333333333,38.57333333333333,0.040511727078891245
51.0,28.05,55.08,42.33,58.14,0.54,48.45,,,,,,,,,,,,,,44.71,44.71,0.05543710021321962
58.0,31.9,62.64,48.14,66.12,0.61,55.1,,,,,,,,,,,,,,50.84666666666667,50.84666666666667,0.070362473347548
56.0,30.8,60.48,46.48,63.84,0.59,53.2,,,,,,,,,,,,,,49.093333333333334,49.093333333333334,0.06609808102345416
59.0,32.45,63.72,48.97,67.26,0.62,56.05,,,,,,,,,,,,,,51.723333333333336,51.723333333333336,0.07249466950959488
55.0,30.25,59.4,45.65,62.7,0.58,52.25,,,,,,,,,,,,,,48.21666666666667,48.21666666666667,0.06396588486140725
63.0,34.65,68.04,52.29,71.82,0.66,59.85,,,,,,,,,,,,,,55.23,55.23,0.0810234541577825
41.0,22.55,44.28,34.03,46.74,0.43,38.95,,,,,,,,,,,,,,35.943333333333335,35.943333333333335,0.03411513859275054
34.0,18.7,36.72,28.22,38.76,0.36,32.3,,,,,,,,,,,,,,29.80666666666667,29.80666666666667,0.01918976545842218
32.0,17.6,34.56,26.56,36.48,0.34,30.4,,,,,,,,,,,,,,28.05333333333333,28.05333333333333,0.014925373134328353
39.0,21.45,42.12,32.37,44.46,0.41,37.05,,,,,,,,,,,,,,34.19,34.19,0.029850746268656712
41.0,22.55,44.28,34.03,46.74,0.43,38.95,,,,,,,,,,,,,,35.943333333333335,35.943333333333335,0.03411513859275054
39.0,21.45,42.12,32.37,44.46,0.41,37.05,,,,,,,,,,,,,,34.19,34.19,0.029850746268656712
43.0,23.65,46.44,35.69,49.02,0.45,40.85,,,,,,,,,,,,,,37.696666666666665,37.696666666666665,0.03837953091684435
45.0,24.75,48.6,37.35,51.3,0.47,42.75,,,,,,,,,,,,,,39.449999999999996,39.449999999999996,0.04264392324093815
38.0,20.9,41.04,31.54,43.32,0.4,36.1,,,,,,,,,,,,,,33.31333333333333,33.31333333333333,0.027718550106609806
39.0,21.45,42.12,32.37,44.46,0.41,37.05,,,,,,,,,,,,,,34.19,34.19,0.029850746268656712
45.0,24.75,48.6,37.35,51.3,0.47,42.75,,,,,,,,,,,,,,39.449999999999996,39.449999999999996,0.04264392324093815
43.0,23.65,46.44,35.69,49.02,0.45,40.85,,,,,,,,,,,,,,37.696666666666665,37.696666666666665,0.03837953091684435
46.0,25.3,49.68,38.18,52.44,0.48,43.7,,,,,,,,,,,,,,40.32666666666666,40.32666666666666,0.04477611940298506
36.0,19.8,38.88,29.88,41.04,0.38,34.2,,,,,,,,,,,,,,31.560000000000002,31.560000000000002,0.023454157782515993
40.0,22.0,43.2,33.2,45.6,0.42,38.0,,,,,,,,,,,,,,35.06666666666667,35.06666666666667,0.03198294243070363
37.0,20.35,39.96,30.71,42.18,0.39,35.15,,,,,,,,,,,,,,32.43666666666667,32.43666666666667,0.0255863539445629
34.0,18.7,36.72,28.22,38.76,0.36,32.3,,,,,,,,,,,,,,29.80666666666667,29.80666666666667,0.01918976545842218
37.0,20.35,39.96,30.71,42.18,0.39,35.15,,,,,,,,,,,,,,32.43666666666667,32.43666666666667,0.0255863539445629
31.0,17.05,33.48,25.73,35.34,0.33,29.45,,,,,,,,,,,,,,27.176666666666666,27.176666666666666,0.012793176972281446
40.0,22.0,43.2,33.2,45.6,0.42,38.0,,,,,,,,,,,,,,35.06666666666667,35.06666666666667,0.03198294243070363
43.0,23.65,46.44,35.69,49.02,0.45,40.85,,,,,,,,,,,,,,37.696666666666665,37.696666666666665,0.03837953091684435
59.0,32.45,63.72,48.97,67.26,0.62,56.05,,,,,,,,,,,,,,51.723333333333336,51.723333333333336,0.07249466950959488
51.0,28.05,55.08,42.33,58.14,0.54,48.45,,,,,,,,,,,,,,44.71,44.71,0.05543710021321962
43.0,23.65,46.44,35.69,49.02,0.45,40.85,,,,,,,,,,,,,,37.696666666666665,37.696666666666665,0.03837953091684435
65.0,35.75,70.2,53.95,74.1,0.68,61.75,,,,,,,,,,,,,,56.98333333333333,56.98333333333333,0.08528784648187632
60.0,33.0,64.8,49.8,68.4,0.63,57.0,,,,,,,,,,,,,,52.6,52.6,0.07462686567164178
65.0,35.75,70.2,53.95,74.1,0.68,61.75,,,,,,,,,,,,,,56.98333333333333,56.98333333333333,0.08528784648187632
66.0,36.3,71.28,54.78,75.24,0.69,62.7,,,,,,,,,,,,,,57.85999999999999,57.85999999999999,0.08742004264392322
76.0,41.8,82.08,63.08,86.64,0.8,72.2,,,,,,,,,,,,,,66.62666666666667,66.62666666666667,0.10874200426439232
64.0,35.2,69.12,53.12,72.96,0.67,60.8,,,,,,,,,,,,,,56.10666666666666,56.10666666666666,0.08315565031982941
56.0,30.8,60.48,46.48,63.84,0.59,53.2,,,,,,,,,,,,,,49.093333333333334,49.093333333333334,0.06609808102345416
53.0,29.15,57.24,43.99,60.42,0.56,50.35,,,,,,,,,,,,,,46.46333333333334,46.46333333333334,0.059701492537313446
44.0,24.2,47.52,36.52,50.16,0.46,41.8,,,,,,,,,,,,,,38.57333333333333,38.57333333333333,0.040511727078891245
50.0,27.5,54.0,41.5,57.0,0.53,47.5,,,,,,,,,,,,,,43.833333333333336,43.833333333333336,0.05330490405117271
38.0,20.9,41.04,31.54,43.32,0.4,36.1,,,,,,,,,,,,,,33.31333333333333,33.31333333333333,0.027718550106609806
34.0,18.7,36.72,28.22,38.76,0.36,32.3,,,,,,,,,,,,,,29.80666666666667,29.80666666666667,0.01918976545842218
30.0,16.5,32.4,24.9,34.2,0.32,28.5,,,,,,,,,,,,,,26.3,26.3,0.01066098081023454
33.0,18.15,35.64,27.39,37.62,0.35,31.35,,,,,,,,,,,,,,28.929999999999996,28.929999999999996,0.01705756929637526
43.0,23.65,46.44,35.69,49.02,0.45,40.85,,,,,,,,,,,,,,37.696666666666665,37.696666666666665,0.03837953091684435
66.0,36.3,71.28,54.78,75.24,0.69,62.7,,,,,,,,,,,,,,57.85999999999999,57.85999999999999,0.08742004264392322
101.0,55.55,109.08,83.83,115.14,1.06,95.95,,,,,,,,,,,,,,88.54333333333334,88.54333333333334,0.16204690831556504
58.0,31.9,62.64,48.14,66.12,0.61,55.1,,,,,,,,,,,,,,50.84666666666667,50.84666666666667,0.070362473347548
54.0,29.7,58.32,44.82,61.56,0.57,51.3,,,,,,,,,,,,,,47.34,47.34,0.06183368869936035
54.0,29.7,58.32,44.82,61.56,0.57,51.3,,,,,,,,,,,,,,47.34,47.34,0.06183368869936035
61.0,33.55,65.88,50.63,69.54,0.64,57.95,,,,,,,,,,,,,,53.47666666666667,53.47666666666667,0.07675906183368869
116.0,63.8,125.28,96.28,132.24,1.22,110.2,,,,,,,,,,,,,,101.69333333333334,101.69333333333334,0.1940298507462687
115.0,63.25,124.2,95.45,131.1,1.21,109.25,,,,,,,,,,,,,,100.81666666666666,100.81666666666666,0.19189765458422173
84.0,46.2,90.72,69.72,95.76,0.88,79.8,,,,,,,,,,,,,,73.64,73.64,0.1257995735607676
59.0,32.45,63.72,48.97,67.26,0.62,56.05,,,,,,,,,,,,,,51.723333333333336,51.723333333333336,0.07249466950959488
55.0,30.25,59.4,45.65,62.7,0.58,52.25,,,,,,,,,,,,,,48.21666666666667,48.21666666666667,0.06396588486140725
68.0,37.4,73.44,56.44,77.52,0.71,64.6,,,,,,,,,,,,,,59.61333333333334,59.61333333333334,0.09168443496801706
56.0,30.8,60.48,46.48,63.84,0.59,53.2,,,,,,,,,,,,,,49.093333333333334,49.093333333333334,0.06609808102345416
67.0,36.85,72.36,55.61,76.38,0.7,63.65,,,,,,,,,,,,,,58.73666666666666,58.73666666666666,0.08955223880597013
58.0,31.9,62.64,48.14,66.12,0.61,55.1,,,,,,,,,,,,,,50.84666666666667,50.84666666666667,0.070362473347548
77.0,42.35,83.16,63.91,87.78,0.81,73.15,,,,,,,,,,,,,,67.50333333333333,67.50333333333333,0.11087420042643922
75.0,41.25,81.0,62.25,85.5,0.79,71.25,,,,,,,,,,,,,,65.75,65.75,0.10660980810234541
87.0,47.85,93.96,72.21,99.18,0.91,82.65,,,,,,,,,,,,,,76.27,76.27,0.1321961620469083
45.0,24.75,48.6,37.35,51.3,0.47,42.75,,,,,,,,,,,,,,39.449999999999996,39.449999999999996,0.04264392324093815
76.0,41.8,82.08,63.08,86.64,0.8,72.2,,,,,,,,,,,,,,66.62666666666667,66.62666666666667,0.10874200426439232
51.0,28.05,55.08,42.33,58.14,0.54,48.45,,,,,,,,,,,,,,44.71,44.71,0.05543710021321962
86.0,47.3,92.88,71.38,98.04,0.9,81.7,,,,,,,,,,,,,,75.39333333333333,75.39333333333333,0.1300639658848614
71.0,39.05,76.68,58.93,80.94,0.75,67.45,,,,,,,,,,,,,,62.24333333333334,62.24333333333334,0.09808102345415778
102.0,56.1,110.16,84.66,116.28,1.07,96.9,,,,,,,,,,,,,,89.42,89.42,0.16417910447761194
124.0,68.2,133.92,102.92,141.36,1.3,117.8,,,,,,,,,,,,,,108.70666666666666,108.70666666666666,0.21108742004264391
112.0,61.6,120.96,92.96,127.68,1.18,106.4,,,,,,,,,,,,,,98.18666666666667,98.18666666666667,0.18550106609808104
144.0,79.2,155.52,119.52,164.16,1.51,136.8,,,,,,,,,,,,,,126.24000000000001,126.24000000000001,0.2537313432835821
132.0,72.6,142.56,109.56,150.48,1.39,125.4,,,,,,,,,,,,,,115.71999999999998,115.71999999999998,0.22814498933901917
96.0,52.8,103.68,79.68,109.44,1.01,91.2,,,,,,,,,,,,,,84.16000000000001,84.16000000000001,0.1513859275053305
94.0,51.7,101.52,78.02,107.16,0.99,89.3,,,,,,,,,,,,,,82.40666666666665,82.40666666666665,0.14712153518123663
167.0,91.85,180.36,138.61,190.38,1.75,158.65,,,,,,,,,,,,,,146.40333333333334,146.40333333333334,0.302771855010661
169.0,92.95,182.52,140.27,192.66,1.77,160.55,,,,,,,,,,,,,,148.15666666666667,148.15666666666667,0.3070362473347548
208.0,114.4,224.64,172.64,237.12,2.18,197.6,,,,,,,,,,,,,,182.34666666666666,182.34666666666666,0.39019189765458423
